,Propeller Imbalance,Total Propeller Torque,Torque Ratio,time
9892,0.0,61.93,1.0,2042
9893,0.0,120.61,1.0,2041
9894,0.0,227.476,1.0,2040
9895,0.0,350.42,1.0,2039
9896,0.0,491.924,1.0,2038
9897,0.0,664.746,1.0,2037
9898,0.0,875.95,1.0,2036
9899,0.0,1290.042,1.0,2035
9900,0.0,18.846,1.0,2034
9901,0.0,60.722,1.0,2033
9902,0.0,120.612,1.0,2032
9903,0.0,227.478,1.0,2031
9904,0.0,350.436,1.0,2030
9905,0.0,492.014,1.0,2029
9906,0.0,664.744,1.0,2028
9907,0.0,875.994,1.0,2027
9908,0.0,1290.09,1.0,2026
9909,0.0,17.94,1.0,2025
9910,0.0,59.304,1.0,2024
9911,0.0,120.614,1.0,2023
9912,0.0,227.474,1.0,2022
9913,0.0,350.476,1.0,2021
9914,0.0,491.946,1.0,2020
9915,0.0,664.736,1.0,2019
9916,0.0,876.182,1.0,2018
9917,0.0,1289.53,1.0,2017
9918,0.0,16.43,1.0,2016
9919,0.0,59.764,1.0,2015
9920,0.0,120.624,1.0,2014
9921,0.0,227.446,1.0,2013
9922,0.0,350.508,1.0,2012
9923,0.0,491.888,1.0,2011
9924,0.0,664.772,1.0,2010
9925,0.0,875.976,1.0,2009
9926,0.0,1289.826,1.0,2008
9927,0.0,15.288,1.0,2007
9928,0.0,58.462,1.0,2006
9929,0.0,120.624,1.0,2005
9930,0.0,227.436,1.0,2004
9931,0.0,350.5,1.0,2003
9932,0.0,491.928,1.0,2002
9933,0.0,664.678,1.0,2001
9934,0.0,876.19,1.0,2000
9935,0.0,1289.676,1.0,1999
9936,0.0,13.862,1.0,1998
9937,0.0,58.388,1.0,1997
9938,0.0,120.626,1.0,1996
9939,0.0,227.484,1.0,1995
9940,0.0,350.506,1.0,1994
9941,0.0,492.058,1.0,1993
9942,0.0,664.91,1.0,1992
9943,0.0,876.078,1.0,1991
9944,0.0,1290.068,1.0,1990
9945,0.0,13.422,1.0,1989
9946,0.0,57.024,1.0,1988
9947,0.0,120.63,1.0,1987
9948,0.0,227.482,1.0,1986
9949,0.0,350.498,1.0,1985
9950,0.0,492.054,1.0,1984
9951,0.0,664.838,1.0,1983
9952,0.0,876.162,1.0,1982
9953,0.0,1289.75,1.0,1981
9954,0.0,13.562,1.0,1980
9955,0.0,56.682,1.0,1979
9956,0.0,120.624,1.0,1978
9957,0.0,227.48,1.0,1977
9958,0.0,350.46,1.0,1976
9959,0.0,491.922,1.0,1975
9960,0.0,664.71,1.0,1974
9961,0.0,876.124,1.0,1973
9962,0.0,1289.684,1.0,1972
9963,0.0,14.978,1.0,1971
9964,0.0,56.228,1.0,1970
9965,0.0,120.622,1.0,1969
9966,0.0,227.49,1.0,1968
9967,0.0,350.504,1.0,1967
9968,0.0,491.892,1.0,1966
9969,0.0,664.748,1.0,1965
9970,0.0,876.16,1.0,1964
9971,0.0,1289.526,1.0,1963
9972,0.0,16.172,1.0,1962
9973,0.0,54.046,1.0,1961
9974,0.0,120.638,1.0,1960
9975,0.0,227.486,1.0,1959
9976,0.0,350.532,1.0,1958
9977,0.0,492.056,1.0,1957
9978,0.0,664.832,1.0,1956
9979,0.0,875.976,1.0,1955
9980,0.0,1290.216,1.0,1954
9981,0.0,17.626,1.0,1953
9982,0.0,53.312,1.0,1952
9983,0.0,120.63,1.0,1951
9984,0.0,227.448,1.0,1950
9985,0.0,350.43,1.0,1949
9986,0.0,491.892,1.0,1948
9987,0.0,664.708,1.0,1947
9988,0.0,875.91,1.0,1946
9989,0.0,1289.854,1.0,1945
9990,0.0,19.072,1.0,1944
9991,0.0,51.82,1.0,1943
9992,0.0,120.636,1.0,1942
9993,0.0,227.484,1.0,1941
9994,0.0,350.538,1.0,1940
9995,0.0,491.878,1.0,1939
9996,0.0,664.782,1.0,1938
9997,0.0,875.986,1.0,1937
9998,0.0,1289.796,1.0,1936
9999,0.0,20.312,1.0,1935
10000,0.0,52.266,1.0,1934
10001,0.0,120.644,1.0,1933
10002,0.0,227.502,1.0,1932
10003,0.0,350.488,1.0,1931
10004,0.0,491.872,1.0,1930
10005,0.0,664.732,1.0,1929
10006,0.0,876.052,1.0,1928
10007,0.0,1289.552,1.0,1927
10008,0.0,21.724,1.0,1926
10009,0.0,52.578,1.0,1925
10010,0.0,120.64,1.0,1924
10011,0.0,227.498,1.0,1923
10012,0.0,350.438,1.0,1922
10013,0.0,492.032,1.0,1921
10014,0.0,664.836,1.0,1920
10015,0.0,875.998,1.0,1919
10016,0.0,1289.948,1.0,1918
10017,0.0,21.668,1.0,1917
10018,0.0,51.284,1.0,1916
10019,0.0,120.636,1.0,1915
10020,0.0,227.502,1.0,1914
10021,0.0,350.44,1.0,1913
10022,0.0,491.882,1.0,1912
10023,0.0,664.826,1.0,1911
10024,0.0,876.194,1.0,1910
10025,0.0,1289.69,1.0,1909
10026,0.0,15.598,1.0,1908
10027,0.0,50.232,1.0,1907
10028,0.0,120.646,1.0,1906
10029,0.0,227.48,1.0,1905
10030,0.0,350.538,1.0,1904
10031,0.0,492.022,1.0,1903
10032,0.0,664.784,1.0,1902
10033,0.0,875.9,1.0,1901
10034,0.0,1290.236,1.0,1900
10035,0.0,11.194,1.0,1899
10036,0.0,50.366,1.0,1898
10037,0.0,120.656,1.0,1897
10038,0.0,227.508,1.0,1896
10039,0.0,350.55,1.0,1895
10040,0.0,492.034,1.0,1894
10041,0.0,664.744,1.0,1893
10042,0.0,876.178,1.0,1892
10043,0.0,1289.57,1.0,1891
10044,0.0,13.448,1.0,1890
10045,0.0,48.962,1.0,1889
10046,0.0,120.66,1.0,1888
10047,0.0,227.504,1.0,1887
10048,0.0,350.46,1.0,1886
10049,0.0,491.932,1.0,1885
10050,0.0,664.786,1.0,1884
10051,0.0,876.176,1.0,1883
10052,0.0,1290.284,1.0,1882
10053,0.0,16.704,1.0,1881
10054,0.0,48.828,1.0,1880
10055,0.0,120.648,1.0,1879
10056,0.0,227.514,1.0,1878
10057,0.0,350.502,1.0,1877
10058,0.0,491.978,1.0,1876
10059,0.0,664.742,1.0,1875
10060,0.0,876.156,1.0,1874
10061,0.0,1289.998,1.0,1873
10062,0.0,16.216,1.0,1872
10063,0.0,54.436,1.0,1871
10064,0.0,120.582,1.0,1870
10065,0.0,227.446,1.0,1869
10066,0.0,350.388,1.0,1868
10067,0.0,491.904,1.0,1867
10068,0.0,665.074,1.0,1866
10069,0.0,875.778,1.0,1865
10070,0.0,1289.932,1.0,1864
10071,0.0,16.902,1.0,1863
10072,0.0,57.046,1.0,1862
10073,0.0,120.58,1.0,1861
10074,0.0,227.416,1.0,1860
10075,0.0,350.394,1.0,1859
10076,0.0,491.898,1.0,1858
10077,0.0,664.844,1.0,1857
10078,0.0,875.818,1.0,1856
10079,0.0,1289.63,1.0,1855
10080,0.0,16.588,1.0,1854
10081,0.0,60.584,1.0,1853
10082,0.0,120.596,1.0,1852
10083,0.0,227.466,1.0,1851
10084,0.0,350.446,1.0,1850
10085,0.0,491.998,1.0,1849
10086,0.0,665.07,1.0,1848
10087,0.0,876.03,1.0,1847
10088,0.0,1289.382,1.0,1846
10089,0.0,17.016,1.0,1845
10090,0.0,61.648,1.0,1844
10091,0.0,120.588,1.0,1843
10092,0.0,227.428,1.0,1842
10093,0.0,350.388,1.0,1841
10094,0.0,491.928,1.0,1840
10095,0.0,664.848,1.0,1839
10096,0.0,876.114,1.0,1838
10097,0.0,1289.374,1.0,1837
10098,0.0,17.43,1.0,1836
10099,0.0,62.842,1.0,1835
10100,0.0,120.6,1.0,1834
10101,0.0,227.426,1.0,1833
10102,0.0,350.426,1.0,1832
10103,0.0,491.912,1.0,1831
10104,0.0,664.972,1.0,1830
10105,0.0,876.106,1.0,1829
10106,0.0,1289.396,1.0,1828
10107,0.0,17.694,1.0,1827
10108,0.0,61.99,1.0,1826
10109,0.0,120.598,1.0,1825
10110,0.0,227.474,1.0,1824
10111,0.0,350.484,1.0,1823
10112,0.0,492.04,1.0,1822
10113,0.0,665.038,1.0,1821
10114,0.0,876.154,1.0,1820
10115,0.0,1290.098,1.0,1819
10116,0.0,15.438,1.0,1818
10117,0.0,62.008,1.0,1817
10118,0.0,120.608,1.0,1816
10119,0.0,227.448,1.0,1815
10120,0.0,350.41,1.0,1814
10121,0.0,491.886,1.0,1813
10122,0.0,664.812,1.0,1812
10123,0.0,876.138,1.0,1811
10124,0.0,1289.868,1.0,1810
10125,0.0,18.24,1.0,1809
10126,0.0,60.926,1.0,1808
10127,0.0,120.61,1.0,1807
10128,0.0,227.444,1.0,1806
10129,0.0,350.476,1.0,1805
10130,0.0,491.898,1.0,1804
10131,0.0,664.75,1.0,1803
10132,0.0,875.906,1.0,1802
10133,0.0,1289.436,1.0,1801
10134,0.0,19.176,1.0,1800
10135,0.0,60.202,1.0,1799
10136,0.0,120.602,1.0,1798
10137,0.0,227.438,1.0,1797
10138,0.0,350.496,1.0,1796
10139,0.0,492.008,1.0,1795
10140,0.0,664.812,1.0,1794
10141,0.0,876.16,1.0,1793
10142,0.0,1290.122,1.0,1792
10143,0.0,18.47,1.0,1791
10144,0.0,59.828,1.0,1790
10145,0.0,120.61,1.0,1789
10146,0.0,227.474,1.0,1788
10147,0.0,350.404,1.0,1787
10148,0.0,492.056,1.0,1786
10149,0.0,664.834,1.0,1785
10150,0.0,876.172,1.0,1784
10151,0.0,1290.132,1.0,1783
10152,0.0,17.488,1.0,1782
10153,0.0,57.412,1.0,1781
10154,0.0,120.612,1.0,1780
10155,0.0,227.48,1.0,1779
10156,0.0,350.402,1.0,1778
10157,0.0,492.032,1.0,1777
10158,0.0,664.964,1.0,1776
10159,0.0,876.186,1.0,1775
10160,0.0,1289.466,1.0,1774
10161,0.0,15.67,1.0,1773
10162,0.0,58.39,1.0,1772
10163,0.0,120.598,1.0,1771
10164,0.0,227.464,1.0,1770
10165,0.0,350.414,1.0,1769
10166,0.0,491.932,1.0,1768
10167,0.0,664.908,1.0,1767
10168,0.0,876.04,1.0,1766
10169,0.0,1289.644,1.0,1765
10170,0.0,14.756,1.0,1764
10171,0.0,56.672,1.0,1763
10172,0.0,120.622,1.0,1762
10173,0.0,227.484,1.0,1761
10174,0.0,350.438,1.0,1760
10175,0.0,492.046,1.0,1759
10176,0.0,664.718,1.0,1758
10177,0.0,876.14,1.0,1757
10178,0.0,1290.012,1.0,1756
10179,0.0,13.68,1.0,1755
10180,0.0,56.484,1.0,1754
10181,0.0,120.626,1.0,1753
10182,0.0,227.478,1.0,1752
10183,0.0,350.514,1.0,1751
10184,0.0,492.008,1.0,1750
10185,0.0,664.84,1.0,1749
10186,0.0,876.232,1.0,1748
10187,0.0,1289.84,1.0,1747
10188,0.0,13.52,1.0,1746
10189,0.0,55.318,1.0,1745
10190,0.0,120.626,1.0,1744
10191,0.0,227.488,1.0,1743
10192,0.0,350.516,1.0,1742
10193,0.0,491.964,1.0,1741
10194,0.0,664.788,1.0,1740
10195,0.0,876.194,1.0,1739
10196,0.0,1289.916,1.0,1738
10197,0.0,14.432,1.0,1737
10198,0.0,54.124,1.0,1736
10199,0.0,120.624,1.0,1735
10200,0.0,227.46,1.0,1734
10201,0.0,350.466,1.0,1733
10202,0.0,491.992,1.0,1732
10203,0.0,664.724,1.0,1731
10204,0.0,876.21,1.0,1730
10205,0.0,1289.862,1.0,1729
10206,0.0,15.518,1.0,1728
10207,0.0,53.858,1.0,1727
10208,0.0,120.634,1.0,1726
10209,0.0,227.46,1.0,1725
10210,0.0,350.522,1.0,1724
10211,0.0,491.94,1.0,1723
10212,0.0,664.9,1.0,1722
10213,0.0,876.156,1.0,1721
10214,0.0,1289.534,1.0,1720
10215,0.0,16.718,1.0,1719
10216,0.0,53.62,1.0,1718
10217,0.0,120.614,1.0,1717
10218,0.0,227.492,1.0,1716
10219,0.0,350.438,1.0,1715
10220,0.0,491.89,1.0,1714
10221,0.0,664.62,1.0,1713
10222,0.0,876.178,1.0,1712
10223,0.0,1290.14,1.0,1711
10224,0.0,18.156,1.0,1710
10225,0.0,52.012,1.0,1709
10226,0.0,120.64,1.0,1708
10227,0.0,227.498,1.0,1707
10228,0.0,350.506,1.0,1706
10229,0.0,491.884,1.0,1705
10230,0.0,664.864,1.0,1704
10231,0.0,876.104,1.0,1703
10232,0.0,1289.63,1.0,1702
10233,0.0,19.77,1.0,1701
10234,0.0,50.59,1.0,1700
10235,0.0,120.644,1.0,1699
10236,0.0,227.452,1.0,1698
10237,0.0,350.438,1.0,1697
10238,0.0,492.052,1.0,1696
10239,0.0,664.826,1.0,1695
10240,0.0,875.9,1.0,1694
10241,0.0,1289.888,1.0,1693
10242,0.0,21.202,1.0,1692
10243,0.0,50.462,1.0,1691
10244,0.0,120.644,1.0,1690
10245,0.0,227.494,1.0,1689
10246,0.0,350.53,1.0,1688
10247,0.0,491.91,1.0,1687
10248,0.0,664.616,1.0,1686
10249,0.0,876.068,1.0,1685
10250,0.0,1289.986,1.0,1684
10251,0.0,21.852,1.0,1683
10252,0.0,49.52,1.0,1682
10253,0.0,120.648,1.0,1681
10254,0.0,227.498,1.0,1680
10255,0.0,350.438,1.0,1679
10256,0.0,491.912,1.0,1678
10257,0.0,664.64,1.0,1677
10258,0.0,875.92,1.0,1676
10259,0.0,1290.1,1.0,1675
10260,0.0,20.798,1.0,1674
10261,0.0,49.828,1.0,1673
10262,0.0,120.65,1.0,1672
10263,0.0,227.504,1.0,1671
10264,0.0,350.45,1.0,1670
10265,0.0,492.014,1.0,1669
10266,0.0,664.83,1.0,1668
10267,0.0,876.174,1.0,1667
10268,0.0,1289.76,1.0,1666
10269,0.0,14.356,1.0,1665
10270,0.0,48.332,1.0,1664
10271,0.0,120.638,1.0,1663
10272,0.0,227.502,1.0,1662
10273,0.0,350.452,1.0,1661
10274,0.0,491.876,1.0,1660
10275,0.0,664.59,1.0,1659
10276,0.0,875.92,1.0,1658
10277,0.0,1289.862,1.0,1657
10278,0.0,11.366,1.0,1656
10279,0.0,47.832,1.0,1655
10280,0.0,120.636,1.0,1654
10281,0.0,227.494,1.0,1653
10282,0.0,350.45,1.0,1652
10283,0.0,491.988,1.0,1651
10284,0.0,664.776,1.0,1650
10285,0.0,875.916,1.0,1649
10286,0.0,1289.608,1.0,1648
10287,0.0,14.83,1.0,1647
10288,0.0,48.232,1.0,1646
10289,0.0,120.654,1.0,1645
10290,0.0,227.498,1.0,1644
10291,0.0,350.522,1.0,1643
10292,0.0,491.878,1.0,1642
10293,0.0,664.556,1.0,1641
10294,0.0,875.896,1.0,1640
10295,0.0,1289.59,1.0,1639
10296,0.0,18.216,1.0,1638
10297,0.0,44.856,1.0,1637
10298,0.0,120.568,1.0,1636
10299,0.0,227.424,1.0,1635
10300,0.0,350.372,1.0,1634
10301,0.0,492.024,1.0,1633
10302,0.0,664.97,1.0,1632
10303,0.0,875.924,1.0,1631
10304,0.0,1289.688,1.0,1630
10305,0.0,17.956,1.0,1629
10306,0.0,48.11,1.0,1628
10307,0.0,120.582,1.0,1627
10308,0.0,227.442,1.0,1626
10309,0.0,350.39,1.0,1625
10310,0.0,491.864,1.0,1624
10311,0.0,664.87,1.0,1623
10312,0.0,875.942,1.0,1622
10313,0.0,1289.396,1.0,1621
10314,0.0,18.47,1.0,1620
10315,0.0,52.588,1.0,1619
10316,0.0,120.582,1.0,1618
10317,0.0,227.464,1.0,1617
10318,0.0,350.462,1.0,1616
10319,0.0,491.896,1.0,1615
10320,0.0,664.858,1.0,1614
10321,0.0,876.036,1.0,1613
10322,0.0,1289.59,1.0,1612
10323,0.0,15.788,1.0,1611
10324,0.0,56.986,1.0,1610
10325,0.0,120.594,1.0,1609
10326,0.0,227.458,1.0,1608
10327,0.0,350.374,1.0,1607
10328,0.0,492.038,1.0,1606
10329,0.0,664.866,1.0,1605
10330,0.0,876.07,1.0,1604
10331,0.0,1289.428,1.0,1603
10332,0.0,18.118,1.0,1602
10333,0.0,60.092,1.0,1601
10334,0.0,120.596,1.0,1600
10335,0.0,227.462,1.0,1599
10336,0.0,350.4,1.0,1598
10337,0.0,492.0,1.0,1597
10338,0.0,665.026,1.0,1596
10339,0.0,875.912,1.0,1595
10340,0.0,1289.426,1.0,1594
10341,0.0,18.366,1.0,1593
10342,0.0,60.164,1.0,1592
10343,0.0,120.584,1.0,1591
10344,0.0,227.458,1.0,1590
10345,0.0,350.382,1.0,1589
10346,0.0,492.048,1.0,1588
10347,0.0,664.91,1.0,1587
10348,0.0,876.1,1.0,1586
10349,0.0,1289.396,1.0,1585
10350,0.0,18.446,1.0,1584
10351,0.0,60.564,1.0,1583
10352,0.0,120.606,1.0,1582
10353,0.0,227.442,1.0,1581
10354,0.0,350.464,1.0,1580
10355,0.0,492.048,1.0,1579
10356,0.0,664.892,1.0,1578
10357,0.0,875.88,1.0,1577
10358,0.0,1289.416,1.0,1576
10359,0.0,15.296,1.0,1575
10360,0.0,58.91,1.0,1574
10361,0.0,120.606,1.0,1573
10362,0.0,227.468,1.0,1572
10363,0.0,350.444,1.0,1571
10364,0.0,491.95,1.0,1570
10365,0.0,664.924,1.0,1569
10366,0.0,876.144,1.0,1568
10367,0.0,1289.41,1.0,1567
10368,0.0,18.214,1.0,1566
10369,0.0,58.84,1.0,1565
10370,0.0,120.604,1.0,1564
10371,0.0,227.452,1.0,1563
10372,0.0,350.464,1.0,1562
10373,0.0,491.922,1.0,1561
10374,0.0,664.91,1.0,1560
10375,0.0,876.182,1.0,1559
10376,0.0,1289.74,1.0,1558
10377,0.0,18.776,1.0,1557
10378,0.0,56.908,1.0,1556
10379,0.0,120.612,1.0,1555
10380,0.0,227.462,1.0,1554
10381,0.0,350.466,1.0,1553
10382,0.0,491.934,1.0,1552
10383,0.0,664.988,1.0,1551
10384,0.0,876.05,1.0,1550
10385,0.0,1290.118,1.0,1549
10386,0.0,17.858,1.0,1548
10387,0.0,58.292,1.0,1547
10388,0.0,120.592,1.0,1546
10389,0.0,227.45,1.0,1545
10390,0.0,350.496,1.0,1544
10391,0.0,492.028,1.0,1543
10392,0.0,664.726,1.0,1542
10393,0.0,875.946,1.0,1541
10394,0.0,1290.04,1.0,1540
10395,0.0,16.628,1.0,1539
10396,0.0,56.644,1.0,1538
10397,0.0,120.616,1.0,1537
10398,0.0,227.474,1.0,1536
10399,0.0,350.464,1.0,1535
10400,0.0,492.036,1.0,1534
10401,0.0,664.738,1.0,1533
10402,0.0,875.986,1.0,1532
10403,0.0,1290.104,1.0,1531
10404,0.0,15.316,1.0,1530
10405,0.0,55.656,1.0,1529
10406,0.0,120.61,1.0,1528
10407,0.0,227.478,1.0,1527
10408,0.0,350.434,1.0,1526
10409,0.0,492.062,1.0,1525
10410,0.0,664.96,1.0,1524
10411,0.0,876.04,1.0,1523
10412,0.0,1290.012,1.0,1522
10413,0.0,14.11,1.0,1521
10414,0.0,54.674,1.0,1520
10415,0.0,120.624,1.0,1519
10416,0.0,227.484,1.0,1518
10417,0.0,350.412,1.0,1517
10418,0.0,491.91,1.0,1516
10419,0.0,664.918,1.0,1515
10420,0.0,876.178,1.0,1514
10421,0.0,1290.008,1.0,1513
10422,0.0,13.554,1.0,1512
10423,0.0,54.164,1.0,1511
10424,0.0,120.616,1.0,1510
10425,0.0,227.46,1.0,1509
10426,0.0,350.508,1.0,1508
10427,0.0,492.062,1.0,1507
10428,0.0,664.682,1.0,1506
10429,0.0,876.216,1.0,1505
10430,0.0,1289.978,1.0,1504
10431,0.0,13.632,1.0,1503
10432,0.0,52.498,1.0,1502
10433,0.0,120.618,1.0,1501
10434,0.0,227.49,1.0,1500
10435,0.0,350.414,1.0,1499
10436,0.0,492.056,1.0,1498
10437,0.0,664.722,1.0,1497
10438,0.0,876.19,1.0,1496
10439,0.0,1289.702,1.0,1495
10440,0.0,14.538,1.0,1494
10441,0.0,52.15,1.0,1493
10442,0.0,120.626,1.0,1492
10443,0.0,227.486,1.0,1491
10444,0.0,350.426,1.0,1490
10445,0.0,491.962,1.0,1489
10446,0.0,664.648,1.0,1488
10447,0.0,876.16,1.0,1487
10448,0.0,1290.114,1.0,1486
10449,0.0,16.114,1.0,1485
10450,0.0,51.522,1.0,1484
10451,0.0,120.634,1.0,1483
10452,0.0,227.492,1.0,1482
10453,0.0,350.416,1.0,1481
10454,0.0,491.902,1.0,1480
10455,0.0,664.862,1.0,1479
10456,0.0,876.102,1.0,1478
10457,0.0,1289.572,1.0,1477
10458,0.0,16.956,1.0,1476
10459,0.0,50.818,1.0,1475
10460,0.0,120.634,1.0,1474
10461,0.0,227.492,1.0,1473
10462,0.0,350.514,1.0,1472
10463,0.0,491.92,1.0,1471
10464,0.0,664.678,1.0,1470
10465,0.0,875.996,1.0,1469
10466,0.0,1289.516,1.0,1468
10467,0.0,18.988,1.0,1467
10468,0.0,49.472,1.0,1466
10469,0.0,120.634,1.0,1465
10470,0.0,227.498,1.0,1464
10471,0.0,350.468,1.0,1463
10472,0.0,492.008,1.0,1462
10473,0.0,664.854,1.0,1461
10474,0.0,876.02,1.0,1460
10475,0.0,1289.664,1.0,1459
10476,0.0,19.998,1.0,1458
10477,0.0,49.494,1.0,1457
10478,0.0,120.634,1.0,1456
10479,0.0,227.498,1.0,1455
10480,0.0,350.444,1.0,1454
10481,0.0,491.97,1.0,1453
10482,0.0,664.604,1.0,1452
10483,0.0,876.148,1.0,1451
10484,0.0,1289.87,1.0,1450
10485,0.0,21.392,1.0,1449
10486,0.0,48.868,1.0,1448
10487,0.0,120.644,1.0,1447
10488,0.0,227.48,1.0,1446
10489,0.0,350.448,1.0,1445
10490,0.0,491.922,1.0,1444
10491,0.0,664.616,1.0,1443
10492,0.0,875.92,1.0,1442
10493,0.0,1290.22,1.0,1441
10494,0.0,21.71,1.0,1440
10495,0.0,48.56,1.0,1439
10496,0.0,120.644,1.0,1438
10497,0.0,227.484,1.0,1437
10498,0.0,350.498,1.0,1436
10499,0.0,491.982,1.0,1435
10500,0.0,664.846,1.0,1434
10501,0.0,875.96,1.0,1433
10502,0.0,1289.574,1.0,1432
10503,0.0,18.678,1.0,1431
10504,0.0,47.142,1.0,1430
10505,0.0,120.646,1.0,1429
10506,0.0,227.506,1.0,1428
10507,0.0,350.542,1.0,1427
10508,0.0,491.878,1.0,1426
10509,0.0,664.752,1.0,1425
10510,0.0,876.19,1.0,1424
10511,0.0,1289.778,1.0,1423
10512,0.0,12.314,1.0,1422
10513,0.0,47.048,1.0,1421
10514,0.0,120.648,1.0,1420
10515,0.0,227.504,1.0,1419
10516,0.0,350.446,1.0,1418
10517,0.0,492.032,1.0,1417
10518,0.0,664.63,1.0,1416
10519,0.0,876.06,1.0,1415
10520,0.0,1289.928,1.0,1414
10521,0.0,12.472,1.0,1413
10522,0.0,46.886,1.0,1412
10523,0.0,120.656,1.0,1411
10524,0.0,227.506,1.0,1410
10525,0.0,350.518,1.0,1409
10526,0.0,491.876,1.0,1408
10527,0.0,664.706,1.0,1407
10528,0.0,876.054,1.0,1406
10529,0.0,1289.71,1.0,1405
10530,0.0,18.07,1.0,1404
10531,0.0,46.774,1.0,1403
10532,0.0,120.588,1.0,1402
10533,0.0,227.452,1.0,1401
10534,0.0,350.368,1.0,1400
10535,0.0,492.022,1.0,1399
10536,0.0,665.004,1.0,1398
10537,0.0,875.698,1.0,1397
10538,0.0,1289.466,1.0,1396
10539,0.0,16.936,1.0,1395
10540,0.0,44.822,1.0,1394
10541,0.0,120.588,1.0,1393
10542,0.0,227.46,1.0,1392
10543,0.0,350.434,1.0,1391
10544,0.0,491.886,1.0,1390
10545,0.0,665.036,1.0,1389
10546,0.0,876.02,1.0,1388
10547,0.0,1289.758,1.0,1387
10548,0.0,18.106,1.0,1386
10549,0.0,45.412,1.0,1385
10550,0.0,120.588,1.0,1384
10551,0.0,227.46,1.0,1383
10552,0.0,350.364,1.0,1382
10553,0.0,491.868,1.0,1381
10554,0.0,664.994,1.0,1380
10555,0.0,875.778,1.0,1379
10556,0.0,1289.412,1.0,1378
10557,0.0,18.218,1.0,1377
10558,0.0,49.478,1.0,1376
10559,0.0,120.592,1.0,1375
10560,0.0,227.444,1.0,1374
10561,0.0,350.368,1.0,1373
10562,0.0,492.038,1.0,1372
10563,0.0,665.12,1.0,1371
10564,0.0,876.132,1.0,1370
10565,0.0,1289.844,1.0,1369
10566,0.0,16.35,1.0,1368
10567,0.0,51.382,1.0,1367
10568,0.0,120.582,1.0,1366
10569,0.0,227.456,1.0,1365
10570,0.0,350.384,1.0,1364
10571,0.0,491.884,1.0,1363
10572,0.0,665.092,1.0,1362
10573,0.0,876.092,1.0,1361
10574,0.0,1289.952,1.0,1360
10575,0.0,18.782,1.0,1359
10576,0.0,55.174,1.0,1358
10577,0.0,120.596,1.0,1357
10578,0.0,227.462,1.0,1356
10579,0.0,350.478,1.0,1355
10580,0.0,492.038,1.0,1354
10581,0.0,664.952,1.0,1353
10582,0.0,875.9,1.0,1352
10583,0.0,1289.52,1.0,1351
10584,0.0,18.844,1.0,1350
10585,0.0,58.312,1.0,1349
10586,0.0,120.598,1.0,1348
10587,0.0,227.468,1.0,1347
10588,0.0,350.444,1.0,1346
10589,0.0,491.912,1.0,1345
10590,0.0,665.076,1.0,1344
10591,0.0,876.142,1.0,1343
10592,0.0,1289.572,1.0,1342
10593,0.0,19.102,1.0,1341
10594,0.0,58.04,1.0,1340
10595,0.0,120.592,1.0,1339
10596,0.0,227.464,1.0,1338
10597,0.0,350.426,1.0,1337
10598,0.0,491.948,1.0,1336
10599,0.0,664.856,1.0,1335
10600,0.0,875.856,1.0,1334
10601,0.0,1289.676,1.0,1333
10602,0.0,15.21,1.0,1332
10603,0.0,56.902,1.0,1331
10604,0.0,120.598,1.0,1330
10605,0.0,227.46,1.0,1329
10606,0.0,350.44,1.0,1328
10607,0.0,491.982,1.0,1327
10608,0.0,664.818,1.0,1326
10609,0.0,875.948,1.0,1325
10610,0.0,1290.034,1.0,1324
10611,0.0,18.718,1.0,1323
10612,0.0,56.448,1.0,1322
10613,0.0,120.608,1.0,1321
10614,0.0,227.45,1.0,1320
10615,0.0,350.39,1.0,1319
10616,0.0,491.982,1.0,1318
10617,0.0,665.008,1.0,1317
10618,0.0,875.99,1.0,1316
10619,0.0,1289.498,1.0,1315
10620,0.0,18.578,1.0,1314
10621,0.0,55.334,1.0,1313
10622,0.0,120.612,1.0,1312
10623,0.0,227.468,1.0,1311
10624,0.0,350.486,1.0,1310
10625,0.0,491.904,1.0,1309
10626,0.0,665.018,1.0,1308
10627,0.0,876.224,1.0,1307
10628,0.0,1290.084,1.0,1306
10629,0.0,17.336,1.0,1305
10630,0.0,54.706,1.0,1304
10631,0.0,120.61,1.0,1303
10632,0.0,227.45,1.0,1302
10633,0.0,350.5,1.0,1301
10634,0.0,492.062,1.0,1300
10635,0.0,665.004,1.0,1299
10636,0.0,875.87,1.0,1298
10637,0.0,1290.12,1.0,1297
10638,0.0,16.166,1.0,1296
10639,0.0,54.354,1.0,1295
10640,0.0,120.608,1.0,1294
10641,0.0,227.456,1.0,1293
10642,0.0,350.496,1.0,1292
10643,0.0,492.064,1.0,1291
10644,0.0,664.758,1.0,1290
10645,0.0,876.164,1.0,1289
10646,0.0,1289.452,1.0,1288
10647,0.0,14.688,1.0,1287
10648,0.0,53.972,1.0,1286
10649,0.0,120.62,1.0,1285
10650,0.0,227.438,1.0,1284
10651,0.0,350.408,1.0,1283
10652,0.0,492.058,1.0,1282
10653,0.0,664.708,1.0,1281
10654,0.0,876.182,1.0,1280
10655,0.0,1289.858,1.0,1279
10656,0.0,13.858,1.0,1278
10657,0.0,52.176,1.0,1277
10658,0.0,120.62,1.0,1276
10659,0.0,227.456,1.0,1275
10660,0.0,350.494,1.0,1274
10661,0.0,492.05,1.0,1273
10662,0.0,664.696,1.0,1272
